
time,des_x,x,des_z,z
0.6380000000000005,1.4016442718898878,1.388026254104579,3.2977950282628,2.8113328723318065
0.6580000000000005,1.395608442199943,1.3855568773801907,3.3057678211652335,2.823671932664638
0.6780000000000005,1.3894143744078273,1.383031253270579,3.3136183110160506,2.836365045382574
0.6980000000000005,1.383064546058071,1.380428305687074,3.3213433577239835,2.8493469425760827
0.7180000000000005,1.3765614969973505,1.3777273497231832,3.3289398713733473,2.8625511865580604
0.7380000000000005,1.3699078283585842,1.3749085437881485,3.3364048134599686,2.8759109325608394
0.7580000000000006,1.3631062015205129,1.3719532860185335,3.3437351981065433,2.8893596827669317
0.7780000000000006,1.356159337043185,1.3688445469558854,3.3509280932569503,2.902832022588267
0.7980000000000006,1.3490700135797677,1.36556713302813,3.3579806218490336,2.9162643304621207
0.8180000000000006,1.341841066765123,1.3621078780436937,3.3648899629653886,2.9295954526452546
0.8380000000000006,1.3344753880815927,1.3584557625623248,3.371653352961692,2.9427673346814984
0.8580000000000007,1.326975923702442,1.3546019635242865,3.3782680865721226,2.9557256014831905
0.8780000000000007,1.3193456733134312,1.3505398387972227,3.3847315179914315,2.968420078370512
0.8980000000000007,1.3115876889129805,1.3462648532534176,3.391041061933229,2.980805246000533
0.9180000000000007,1.303705073591412,1.3417744545550503,3.397194194664065,2.9928406229148945
0.9380000000000007,1.2957009802897534,1.33706790795731,3.403188455012887,3.004491070447374
0.9580000000000007,1.2875786105386064,1.3321461001158126,3.4090214453554784,3.0157270159472613
0.9780000000000008,1.2793412131775743,1.32701132210378,3.414690832573474,3.0265245916622483
0.9980000000000008,1.270992083055771,1.3216670416245715,3.4201943489875775,3.0368656881425613
1.0180000000000007,1.262534559713925,1.3161176737848677,3.4255297932646025,3.046737922623427
1.0380000000000007,1.2539720260486078,1.310368358828599,3.4306950312979767,3.056134524457698
1.0580000000000007,1.2453079069591193,1.3044247539916067,3.435687997061356,3.0650541412451786
1.0780000000000007,1.236545667977576,1.298292845201922,3.440506693435006,3.0735005707841854
1.0980000000000008,1.2276888138827415,1.291978782805898,3.4451491930046267,3.08148242530513
1.1180000000000008,1.2187408872981644,1.2854887439320293,3.4496136388322887,3.089012735595612
1.1380000000000008,1.2097054672751744,1.2788288225930928,3.4538982451991864,3.0961085035631104
1.1580000000000008,1.2005861678613097,1.2720049472451755,3.4580012983199007,3.10279021248713
1.1780000000000008,1.1913866366547472,1.2650228243278623,3.461921157027889,3.1090813046810775
1.1980000000000008,1.1821105533453107,1.2578879053463956,3.4656562534319333,3.1150076365180173
1.2180000000000009,1.1727616282426443,1.2506053743498298,3.469205093543272,3.1205969207846476
1.2380000000000009,1.1633436007921385,1.243180152217282,3.4725662578731775,3.125878166131532
1.258000000000001,1.1538602380792016,1.2356169139793955,3.4757384020007334,3.1308811230059583
1.278000000000001,1.1443153333224754,1.2279201154514234,3.478720257110583,3.1356357449110615
1.298000000000001,1.134712704356599,1.2200940257038255,3.4815106305004404,3.140171673156055
1.318000000000001,1.1250561921051254,1.2121427623034315,3.4841084060581533,3.144517752473217
1.338000000000001,1.1153496590442034,1.2040703267760484,3.4865125447081358,3.1487015840019916
1.358000000000001,1.1055969876576388,1.1958806383213167,3.488722084826983,3.1527491212027403
1.378000000000001,1.095802078883952,1.187577564406441,3.4907361426281063,3.1566843132836535
1.398000000000001,1.0859688505560559,1.179164947435493,3.49255391251524,3.1605287997238545
1.418000000000001,1.0761012358341733,1.1706466272006515,3.4941746674046654,3.1643016584713792
1.438000000000001,1.0662031816326265,1.162026459244692,3.4955977590160368,3.168019209402167
1.458000000000001,1.056278647041124,1.1533083295832047,3.4968226181316835,3.1716948736593036
1.478000000000001,1.0463316017411772,1.1444961664424347,3.497848754824291,3.175339088562566
1.498000000000001,1.0363660244182804,1.1355939497652945,3.4986757586528636,3.1789592768972867
1.5180000000000011,1.02638590117049,1.1266057192326149,3.4993032988268964,3.182559868568052
1.5380000000000011,1.0163952239140388,1.1175355814541055,3.4997311243386875,3.186142371844401
1.5580000000000012,1.006397988786622,1.108387716823779,3.4999590640637352,3.189705490739698
1.5780000000000012,0.9963981945489959,1.099166386330369,3.49998702682919,3.193245284456471
1.5980000000000012,0.9863998409855268,1.0898759383886043,3.4998150014503175,3.1967553643071867
1.6180000000000012,0.9764069273043305,1.0805208155355372,3.4994430567349766,3.200227123082855
1.6380000000000012,0.9664234505376423,1.0711055606385123,3.498871341456093,3.203649991497199
1.6580000000000013,0.9564534039430578,1.0616348221058476,3.4981000842921564,3.20701171608394
1.6780000000000013,0.9465007754062824,1.052113357490994,3.497129593735749,3.2102986527718054
1.6980000000000013,0.9365695458460311,1.0425460348442004,3.4959602579701534,3.2134960703068565
1.7180000000000013,0.9266636876217133,1.0329378311953499,3.4945925447140853,3.216588457735372
1.7380000000000013,0.9167871629445422,1.0232938276450911,3.4930270010346103,3.2195598303011943
1.7580000000000013,0.9069439222927037,1.0136192006914166,3.4912642531283278,3.222394028346892
1.7780000000000014,0.897137902831217,1.003919209613825,3.489305006070896,3.2250750041338856
1.7980000000000014,0.8873730268371214,0.9941991799625816,3.4871500435350162,3.227587091906879
1.8180000000000014,0.877653200130618,0.9844644834396081,3.4848002274769696,3.2299152570147784
1.8380000000000014,0.8679823105127934,0.9747205146928404,3.4822564977918486,3.2320453204541226
1.8580000000000014,0.8583642262105513,0.9649726657605033,3.479519871937612,3.2339641558107135
1.8780000000000014,0.8488027943293732,0.9552262990804701,3.476591444528114,3.2356598562278513
1.8980000000000015,0.8393018393145275,0.9454867201100541,3.473472386895272,3.2371218697114896
1.9180000000000015,0.8298651614213424,0.9357591506741941,3.470163946620553,3.238341101778957
1.9380000000000015,0.8204965351951545,0.9260487041698311,3.4666674470359546,3.2393099851535676
1.9580000000000015,0.811199707961541,0.9163603637005715,3.4629842866946916,3.2400225168872305
1.9780000000000015,0.8019783983274391,0.9066989641016252,3.4591159388117925,3.2404742639424784
1.9980000000000016,0.7928362946937535,0.897069178647689,3.4550639506748326,3.2406623388703584
2.0179999999999993,0.7837770537800454,0.8874755110260371,3.4508299430250418,3.2405853477688353
2.037999999999997,0.7748042991618911,0.8779222929163942,3.4464156094090272,3.240243313186828
2.057999999999995,0.7659216198215028,0.8684136872622272,3.4418227155013774,3.239637575042761
2.0779999999999927,0.7571325687121824,0.858953697059627,3.437053098398418,3.238770672946501
2.0979999999999905,0.7484406613371878,0.8495461792441388,3.4321086658833964,3.2376462135450454
2.1179999999999883,0.7398493743435786,0.8401948630356023,3.4269913956633933,3.236268726652825
2.137999999999986,0.7313621441316029,0.8309033719171044,3.4217033345782677,3.234643513976604
2.157999999999984,0.7229823654801846,0.8216752482846725,3.416246597781947,3.232776494204817
2.1779999999999817,0.7147133901890548,0.8125139797146106,3.4106233678963944,3.2306740481056178
2.1979999999999795,0.7065585257380786,0.8034230257575066,3.4048358941385883,3.228342867073059
2.2179999999999773,0.6985210339643064,0.7944058441810863,3.3988864914208667,3.225789808284393
2.237999999999975,0.6906041297572825,0.7854659156446888,3.3927775394249924,3.2230217592928314
2.257999999999973,0.6828109797731323,0.7766067658903735,3.386511481650312,3.220045514489896
2.2779999999999707,0.6751447011679423,0.767831984671909,3.38009082443639,3.2168676654413835
2.2979999999999685,0.6676083603509388,0.7591452408045096,3.373518135960503,3.213494506643496
2.3179999999999663,0.6602049717579657,0.7505502928958134,3.3667960452104073,3.2099319577734766
2.337999999999964,0.6529374966457491,0.7420509955030692,3.359927240932776,3.206185503035237
2.357999999999962,0.645808841907436,0.7336513006441376,3.352914470557738,3.2022601477372925
2.3779999999999597,0.6388218589098741,0.7253552547628976,3.34576053909994,3.1981603917998376
2.3979999999999575,0.6319793423531038,0.7171669914065304,3.3384683080365813,3.193890219480828
2.4179999999999553,0.6252840291525157,0.7090907200077765,3.3310406941628585,3.189453104246965
2.437999999999953,0.6187385973441201,0.7011307112760232,3.3234806684252876,3.184852027402488
2.457999999999951,0.6123456650133692,0.6932912797848096,3.315791254733365,3.1800895088328187
2.4779999999999487,0.6061077892479574,0.6855767643992419,3.3079755287500427,3.1751676480254982
2.4979999999999465,0.6000274651150204,0.6779915072152551,3.3000366166615063,3.1700881733997157
2.5179999999999443,0.5941071246631411,0.6705398316851142,3.2919776939267402,3.1648524979081403
2.537999999999942,0.5883491359495638,0.6632260205821736,3.283801984007387,3.159461778869001
2.55799999999994,0.5827558020930016,0.6560542944156134,3.2755127570784075,3.153916980038579
2.5779999999999377,0.5773293603524203,0.6490287908459089,3.267113328720051,3.148218934039443
2.5979999999999355,0.5720719812321647,0.6421535455776823,3.2586070585916698,3.1423684034110977
2.6179999999999333,0.5669857676137854,0.6354324751220749,3.2499973490879,3.136366138739554
2.637999999999931,0.5620727539149144,0.6288693617295393,3.2412876439777487,3.130212932542268
2.657999999999929,0.5573349052755252,0.6224678406995588,3.2324814270271323,3.1239096678259717
2.6779999999999267,0.5527741167719034,0.6162313901798292,3.2235822206054157,3.117457360488169
2.6979999999999245,0.5483922126586402,0.6101633234769808,3.2145935842765136,3.1108571949897517
2.7179999999999223,0.5441909456389569,0.6042667838169533,3.205519113375111,3.1041105529779065
2.73799999999992,0.5401719961636449,0.5985447414182079,3.196362437568576,3.0972190347778072
2.757999999999918,0.536336971758909,0.5929999926771194,3.187127219405145,3.090184473891814
2.7779999999999156,0.5326874063833782,0.5876351612138021,3.177817152848948,3.083008944840601
2.7979999999999134,0.5292247598145425,0.5824527004893084,3.168435961802475,3.0756947648475776
2.8179999999999112,0.5259504170648617,0.5774548976821351,3.1589873986170645,3.068244490003093
2.837999999999909,0.5228656878277778,0.5726438785031661,3.1494752425920107,3.0606609066466284
2.857999999999907,0.5199718059538568,0.5680216126329598,3.1399032984628965,3.052947018773067
2.8779999999999046,0.5172699289572638,0.5635899194823926,3.13027539487975,3.0451060323039267
2.8979999999999024,0.5147611375527725,0.5593504740055388,3.120595382875633,3.037141337067985
2.9179999999999002,0.5124464352234949,0.5553048123301769,3.1108671343262837,3.0290564873109034
2.937999999999898,0.5103267478195003,0.5514543370141667,3.101094540401412,3.0208551815035563
2.957999999999896,0.5084029231874883,0.5478003217827166,3.0912815100082893,3.012541242148229
2.9779999999998936,0.5066757308316608,0.5443439156496873,3.081431968228234,3.0041185961947194
2.9979999999998914,0.5051458616059314,0.5410861463732438,3.071549854746632,2.995591256579771
3.017999999999889,0.5038139274375926,0.5380279232401434,3.061639122277117,2.9869633052974285
3.037999999999887,0.5026804610825525,0.5351700392119505,3.051703734980535,2.978238878299663
3.057999999999885,0.5017459159122406,0.5325131724989713,3.041747666879335,2.9694221524199076
3.0779999999998826,0.5010106657322644,0.5300578876528402,3.031774900268011,2.960517334410786
3.0979999999998804,0.500475004632893,0.5278046362857898,3.02178942412024,2.9515286520944977
3.117999999999878,0.5001391468714238,0.5257537575337808,3.011795232493342,2.942460347542468
3.137999999999876,0.5000032267864836,0.5239054783821572,3.0017963229307147,2.9333166721320083
3.157999999999874,0.5000672987442939,0.5222599139670897,2.9917966948628663,2.924101883272917
3.1779999999998716,0.500331337116926,0.5208170679548482,2.981800348007696,2.914820242556823
3.1979999999998694,0.5007952362925513,0.5195768330851576,2.9718112807706643,2.9054760150565153
3.217999999999867,0.5014588107176847,0.5185389919459024,2.9618334886454796,2.896073469490865
3.237999999999865,0.5023217949714038,0.5177032180257478,2.9518709626159567,2.886616878972185
3.257999999999863,0.5033838438715135,0.5170690770700996,2.9419276875596756,2.877110522065392
3.2779999999998606,0.5046445326126139,0.5166360287455898,2.932007640654083,2.867558683910507
3.2979999999998584,0.5061033569360178,0.5164034285999661,2.9221147897856765,2.8579656571896632
3.317999999999856,0.5077597333314465,0.5163705302886626,2.9122530919628997,2.8483357427551264
3.337999999999854,0.5096129992704265,0.5165364880271731,2.902426491733395,2.8386732497735343
3.3579999999998518,0.511662413471292,0.5169003592197984,2.892638919606234,2.8289824952818847
3.3779999999998496,0.513907156195688,0.5174611072106302,2.8828942904797685,2.819267803090792
3.3979999999998474,0.5163463295764543,0.5182176041015286,2.8731965020757224,2.8095335020087475
3.417999999999845,0.5189789579767603,0.5191686335840351,2.863549433380155,2.799783923396088
3.437999999999843,0.5218039883803471,0.5203128937372147,2.8539569430919194,2.7900233980881235
3.4579999999998408,0.52482029081272,0.5216489997506192,2.8444228680792323,2.780256252752711
3.4779999999998386,0.5280266587931228,0.5231754865404061,2.834951021844979,2.7704868057678453
3.4979999999998364,0.5314218098171142,0.5248908112363063,2.825545193001364,2.7607193627195774
3.517999999999834,0.535004385869553,0.5267933555271169,2.8162091437545156,2.7509582116297295
3.537999999999832,0.5387729539677849,0.5288814278619652,2.806946608399653,2.7412076180267357
3.5579999999998297,0.5427260067348179,0.5311532655133818,2.7977612918274195,2.7314718199720356
3.5779999999998275,0.5468619630022513,0.5336070365157378,2.788656868041975,2.721755023149269
3.5979999999998253,0.5511791684427241,0.5362408414986006,2.7796369786914434,2.7120613961149385
3.617999999999823,0.5556758962316217,0.5390527154388921,2.7707052316113003,2.702395065797724
3.637999999999821,0.5603503477377844,0.5420406293583048,2.76186519938129,2.692760113320312
3.6579999999998187,0.5652006532429346,0.5452024919933174,2.7531204178964384,2.683160570202898
3.6779999999998165,0.5702248726895403,0.5485361514644723,2.7444743849527446,2.673600414992332
3.6979999999998143,0.5754209964568114,0.5520393969695364,2.735930558848107,2.664083570345759
3.717999999999812,0.580786946164522,0.5557099605220069,2.727492356999051,2.6546139005830938
3.73799999999981,0.5863205755043338,0.5595455187524302,2.719163154573809,2.6451952097091764
3.7579999999998077,0.5920196710982917,0.5635436947854368,2.7109462831422957,2.635831239894449
3.7779999999998055,0.5978819533841451,0.567702060200559,2.702845029343527,2.6265256703925584
3.7979999999998033,0.6039050775271424,0.5720181370800581,2.694862633571008,2.6172821168646636
3.817999999999801,0.6100866343579334,0.5764894001422909,2.6870022886766165,2.6081041310735236
3.837999999999799,0.6164241513362059,0.5811132789549246,2.679267138693507,2.598995200905444
3.8579999999997967,0.6229150935396672,0.5858871602185496,2.671660277578539,2.589958750675113
3.8779999999997945,0.629556864677981,0.5908083901081572,2.664184747974735,2.580998141666779
3.8979999999997923,0.6363468081312476,0.5958742766575642,2.656843539994264,2.5721166728652385
3.91799999999979,0.643282208012617,0.6010820921701883,2.6496395900224368,2.563317581831308
3.937999999999788,0.6503602902546077,0.6064290756386247,2.642575779543191,2.554604045678828
3.9579999999997857,0.6575782237186958,0.6119124351551679,2.6356549339865345,2.5459791821133706
3.9779999999997835,0.6649331213277335,0.6175293502957538,2.6288798215984146,2.537446050496692
3.9979999999997813,0.6724220412207413,0.6232769744606262,2.622253152333452,2.5290076529052175
4.0179999999997795,0.6800419879296131,0.6291524371562994,2.615777576770998,2.5206669351553987
4.037999999999777,0.6877899135772629,0.6351528462050408,2.609455685054939,2.5124267877734274
4.057999999999775,0.6956627190967362,0.6412752898699333,2.6032900058576693,2.5042900468913456
4.077999999999773,0.7036572554707944,0.6475168388856549,2.597283005368661,2.496259495056057
4.097999999999771,0.7117703249914804,0.653874548387184,2.5914370863080167,2.4883378619418592
4.1179999999997685,0.7199986825391586,0.6603454597308044,2.585754586965416,2.4805278249609652
4.137999999999766,0.72833903688052,0.6669266022038193,2.580237780264831,2.472832009769853
4.157999999999764,0.7367880519850314,0.6736149946213414,2.5748888728553845,2.4652529906723357
4.177999999999762,0.7453423483593027,0.6804076468103349,2.5697100042287233,2.4577932909227145
4.19799999999976,0.7539985043988403,0.6873015609827099,2.5647032458632473,2.450455382934512
4.2179999999997575,0.7627530577566421,0.694293733000669,2.5598706003955463,2.443241688401926
4.237999999999755,0.7716025067280909,0.7013811535387362,2.5552140008193733,2.436154578342392
4.257999999999753,0.7805433116515892,0.7085608091478602,2.550735309712472,2.4291963730694484
4.277999999999751,0.7895718963243765,0.715829683227784,2.5464363184915695,2.422369342105679
4.297999999999749,0.7986846494329636,0.7231847569144252,2.542318746695835,2.415675704045618
4.3179999999997465,0.8078779259976084,0.7306230098893981,2.538384241299087,2.409117626378494
4.337999999999744,0.8171480488302607,0.7381414211190127,2.5346343760510246,2.402697225280315
4.357999999999742,0.8264913100053874,0.745736969530129,2.531070650847749,2.396416565384392
4.37799999999974,0.8359039723430937,0.7534066346301684,2.527694491131827,2.3902776595386843
4.397999999999738,0.8453822709039447,0.7611473970783585,2.5245072473221293,2.3842824685576773
4.4179999999997355,0.8549224144948919,0.7689562392150139,2.5215101942736835,2.3784329009756506
4.437999999999733,0.8645205871856991,0.7768301455552465,2.5187045307677494,2.3727308128073714
4.457999999999731,0.8741729498352641,0.7847661032530965,2.516091379032321,2.367178007321357
4.477999999999729,0.8838756416272232,0.7927611025415688,2.5136717842932503,2.3617762348300286
4.497999999999727,0.8936247816142273,0.8008121371535749,2.5114467143561727,2.3565271925002147
4.5179999999997245,0.9034164702702684,0.8089162047282632,2.5094170592193956,2.3514325241866962
4.537999999999722,0.913246791050438,0.8170703072066922,2.507583630717912,2.3464938202907626
4.55799999999972,0.9231118119574936,0.8252714512203216,2.505947162198677,2.34171261764507
4.577999999999718,0.9330075871146039,0.8335166484752754,2.5045083082272797,2.3370903994255077
4.597999999999716,0.9429301583436481,0.8418029161349145,2.5032676443261233,2.3326285950902523
4.6179999999997134,0.9528755567484338,0.8501272772027759,2.502225666744226,2.3283285803457474
4.637999999999711,0.9628398043022026,0.8584867609075816,2.5013827922587293,2.324191677138976
4.657999999999709,0.9728189154387877,0.8668784030916423,2.500739358008188,2.320219153675085
4.677999999999707,0.9828088986467879,0.8752992466036591,2.5002956213577234,2.316412224459195
4.697999999999705,0.9928057580661176,0.8837463416966598,2.50005175979608,2.312772050361059
4.717999999999702,1.0028054950862988,0.892216746431548,2.50000787086463,2.3092997387011085
4.7379999999997,1.0128041099458518,0.9007075270865582,2.500163972118361,2.305996343356399
4.757999999999698,1.0227976033321455,0.9092157585727247,2.5005200011188533,2.302862864884923
4.777999999999696,1.0327819779810705,0.9177385248553609,2.5010758154592536,2.2999002506668105
4.797999999999694,1.0427532402758901,0.9262729193814223,2.5018311928212364,2.297109395060991
4.817999999999691,1.0527074018446352,0.9348160455125769,2.5027858310639286,2.2944911395760195
4.837999999999689,1.0626404811553982,0.9433650169637599,2.503939348344761,2.292046273053834
4.857999999999687,1.0725485051088943,0.9519169582469516,2.505291283272202,2.28977553186543
4.877999999999685,1.0824275106276475,0.9604690051199567,2.5068410950903055,2.287679600117527
4.897999999999683,1.0922735462411683,0.9690183050399455,2.5085881638950087,2.285759109869552
4.91799999999968,1.1020826736664904,0.9775620176215936,2.5105317908820832,2.2840146413603524
4.937999999999678,1.11185096938343,0.9860973150996692,2.512671198626649,2.282446723244341
4.957999999999676,1.1215745262039427,0.9946213827960264,2.5150055313941335,2.281055832836891
4.977999999999674,1.1312494548349457,1.0031314195909773,2.5175338554825535,2.279842396369027
4.997999999999672,1.1408718854339843,1.0116246383991638,2.5202551595959846,2.2788067892516413
5.017999999999669,1.150437969157116,1.0200982666500675,2.523168355249064,2.2779493363496623
5.037999999999667,1.1599438796983976,1.0285495467734254,2.526272277202374,2.2772703122667606
5.057999999999665,1.1693858148203566,1.0369757366899008,2.529565683928517,2.2767699416414025
5.077999999999663,1.178759997874835,1.0453741103074317,2.533047258108715,2.276448399455189
5.097999999999661,1.1880626793135982,1.0537419580237808,2.536715607159716,2.2763058113546206
5.117999999999658,1.1972901381881051,1.0620765872358984,2.5405692637908097,2.2763422539875604
5.137999999999656,1.2064386836378367,1.0703753228567652,2.544606686590726,2.2765577553558485
5.157999999999654,1.2155046563665923,1.0786355078404988,2.548826260644176,2.2769522951856223
5.177999999999652,1.2244844301061584,1.0868545037165243,2.5532262981777984,2.277525805317082
5.19799999999965,1.2333744130667679,1.0950296911337039,2.5578050392352467,2.2782781701154917
5.217999999999647,1.242171049373768,1.1031584704153712,2.562560652381147,2.2792092269053636
5.237999999999645,1.250870820489923,1.1112382621262111,2.567491235433647,2.280318766429848
5.257999999999643,1.2594702466227816,1.1192665076520016,2.5725948162252674,2.281606533337378
5.277999999999641,1.2679658881165485,1.127240669793191,2.577869353391738,2.2830722266977306
5.2979999999996386,1.2763543468278993,1.1351582333733097,2.583312737188518,2.2847155005495847
5.317999999999636,1.2846322674851947,1.143016705863134,2.5889227903346663,2.2865359644817316
5.337999999999634,1.2927963390305424,1.1508136180214974,2.5946972688837247,2.288533184249917
5.357999999999632,1.300843295944177,1.158546524553489,2.6006338631212653,2.290706682431268
5.37799999999963,1.3087699195506244,1.1662130047867063,2.606730198488746,2.2930559391179592
5.3979999999996275,1.316573039306129,1.173810663365975,2.6129838365333042,2.2955803926515674
5.417999999999625,1.3242495340668285,1.1813371309667489,2.619392275883102,2.298279440399154
5.437999999999623,1.331796333337171,1.1887900650270913,2.625952953247845,2.301152439571558
5.457999999999621,1.3392104184980709,1.1961671504977254,2.632663244444061,2.3041987080837885
5.477999999999619,1.3464888240143167,1.203466100609218,2.6395204654447415,2.307417525456468
5.4979999999996165,1.3536286386207461,1.210684657654721,2.646521873452914,2.3108081337562574
5.517999999999614,1.360627006486713,1.217820593786036,2.6536646679987266,2.314369738571772
5.537999999999612,1.3674811283583812,1.2248717118198982,2.660945992059597,2.3181015100198463
5.55799999999961,1.3741882626783892,1.2318358460503493,2.6683629332029835,2.322002583774911
5.577999999999608,1.3807457266824361,1.238710863061887,2.67591252475132,2.326072062111664
5.5979999999996055,1.387150897472352,1.245494662536607,2.6835917469686477,2.330309014948167
5.617999999999603,1.3934012130652222,1.252185178046914,2.691397528268467,2.3347124808726942
5.637999999999601,1.399494173418146,1.2587803778233813,2.6993267464423347,2.339281468133226
5.657999999999599,1.4054273414282206,1.2652782654850716,2.7073762299087014,2.3440149555630536
5.677999999999597,1.4111983439073497,1.2716768807170122,2.715542758981507,2.3489118934096975
5.6979999999995945,1.4168048725314872,1.2779742998765247,2.723823067158007,2.3539712040268186
5.717999999999592,1.4222446847639365,1.284168636506701,2.7322138424253337,2.3591917823801642
5.73799999999959,1.4275156047523343,1.290258041731572,2.7407117285852562,2.3645724963085404
5.757999999999588,1.4326155241989633,1.2962407045032716,2.749313326596613,2.3701121864693433
5.777999999999586,1.4375424032040427,1.3021148516669938,2.7580151959348873,2.37580966588519
5.7979999999995835,1.4422942710816615,1.3078787478046396,2.766813855968367,2.381663718993799
5.817999999999581,1.4468692271480261,1.3135306948130046,2.7757057873503515,2.3876731000873637
5.837999999999579,1.4512654414817083,1.319069031167211,2.7846874334268463,2.3938365310107113
5.857999999999577,1.4554811556555904,1.3244921308151676,2.7937552016591742,2.4001526979697303
5.877999999999575,1.4595146834402113,1.329798401644354,2.802905465060945,2.4066202472836107
5.8979999999995725,1.4633644114782367,1.3349862834586947,2.8121345636487987,2.4132377798972247
5.91799999999957,1.4670287999297809,1.3400542454010995,2.821438805906354,2.420003844454694
5.937999999999568,1.4705063830883207,1.345000782757218,2.830814470260763,2.426916928723602
5.957999999999566,1.4737957699669602,1.349824413078705,2.84025780657129,2.433975449153304
5.977999999999564,1.4768956448548054,1.3545236715708158,2.8497650376293215,2.441177738353251
5.9979999999995615,1.4798047678432327,1.359097105700413,2.8593323606691947,2.4485220302909827
6.017999999999559,1.4825219753218344,1.3635432689974891,2.868955948889257,2.4560064430381825
6.037999999999557,1.485046180443848,1.3678607140471082,2.878631952982533,2.463628958940624
6.057999999999555,1.48737637356088,1.3720479847000708,2.8883565026763964,2.4713874021577995
6.077999999999553,1.489511622626753,1.3761036075702087,2.8981257082806295,2.479279413614
6.0979999999995504,1.4914510735703097,1.3800260829340123,2.9079356622432444,2.4873024235271965
6.117999999999548,1.4931939506370322,1.3838138752036864,2.917782440713454,2.4954536218362655
6.137999999999546,1.4947395566993313,1.3874654032062046,2.9276621051111587,2.5037299270296325
6.157999999999544,1.4960872735353905,1.3909790305657928,2.937570703702326,2.5121279540849626
6.177999999999542,1.497236562076444,1.3943530565517381,2.9475042731796335,2.520643982451829
6.197999999999539,1.4981869626223998,1.3975857078124887,2.9574588402477353,2.529273925235
6.217999999999537,1.4989380950257107,1.4006751314646404,2.96743042321253,2.5380133009483608
6.237999999999535,1.4994896588434306,1.4036193900350362,2.977415033573785,2.5468572093881896
6.257999999999533,1.4998414334573866,1.4064164587592598,2.987408677620481,2.555800313296868
6.277999999999531,1.4999932781624232,1.4090642257145214,2.9974073580282465,2.564836827531297
6.297999999999528,1.499945132222683,1.4115604952052818,3.007407075458233,2.5739605173941
6.317999999999526,1.4996970148959001,1.4139029947246187,3.017403830156796,2.5831647076156043
6.337999999999524,1.499249025425697,1.416089385685093,3.0273936235553442,2.592442303184897
6.357999999999522,1.4986013430018883,1.4181172779553828,3.037372459869714,2.601785822824202
6.37799999999952,1.4977542266888082,1.419984248062213,3.047336347698428,2.6111874453997146
6.397999999999517,1.4967080153216874,1.4216878607329821,3.0572813016192057,2.6206390689926633
6.417999999999515,1.495463127371123,1.423225693276615,3.067203343783077,2.630132381754475
6.437999999999513,1.4940200607756973,1.4245953621421437,3.0770985055054667,2.6396589430824333
